ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
2016-12,Employment Discrimination,Other,0,0,0,1,1,,,,
2017-01,Employment Discrimination,Other,1,1,0,0,,,,,
2017-02,Employment Discrimination,Other,0,1,0,1,1,,,,
2017-03,Employment Discrimination,Other,2,0,1,2,,,,,2
2017-04,Employment Discrimination,Other,0,1,0,2,,1,,,1
2017-05,Employment Discrimination,Other,3,1,0,2,1,,,1,
2017-06,Employment Discrimination,Other,2,1,0,0,,,,,
2017-07,Employment Discrimination,Other,0,1,0,1,,1,,,
2017-08,Employment Discrimination,Other,0,2,0,0,,,,,
2017-09,Employment Discrimination,Other,7,5,0,3,,,,,3
2017-10,Employment Discrimination,Other,1,4,0,3,1,,,,2
2017-11,Employment Discrimination,Other,3,0,0,0,,,,,
2017-12,Employment Discrimination,Other,2,3,0,4,3,,,,1
2018-01,Employment Discrimination,Other,1,1,0,3,,1,,1,1
2018-02,Employment Discrimination,Other,1,0,0,0,,,,,
2018-03,Employment Discrimination,Other,2,2,1,2,,,,,2
2018-04,Employment Discrimination,Other,2,2,0,2,,1,,,1
2018-05,Employment Discrimination,Other,9,10,0,0,,,,,
2018-06,Employment Discrimination,Other,2,1,0,3,3,,,,
2018-07,Employment Discrimination,Other,2,0,0,9,1,,,8,
2018-08,Employment Discrimination,Other,1,0,0,0,,,,,
2018-09,Employment Discrimination,Other,3,3,0,2,1,1,,,
2018-10,Employment Discrimination,Other,0,2,0,2,,1,,,1
2018-11,Employment Discrimination,Other,1,1,0,1,,,,,1
2018-12,Employment Discrimination,Other,1,1,0,1,,,,,1
2019-01,Employment Discrimination,Other,0,0,0,1,1,,,,
2019-02,Employment Discrimination,Other,1,1,0,0,,,,,
2019-03,Employment Discrimination,Other,0,2,0,4,2,,,,2
2019-04,Employment Discrimination,Other,2,1,0,1,1,,,,
2019-05,Employment Discrimination,Other,1,2,0,2,1,,,,1
2019-06,Employment Discrimination,Other,2,0,0,0,,,,,
2019-07,Employment Discrimination,Other,1,1,0,0,,,,,
2019-08,Employment Discrimination,Other,2,0,0,0,,,,,
2019-09,Employment Discrimination,Other,1,1,0,1,,1,,,
2019-10,Employment Discrimination,Other,3,2,0,1,,,,,1
2019-11,Employment Discrimination,Other,1,1,0,2,2,,,,
2019-12,Employment Discrimination,Other,2,0,0,1,,,,,1
2020-01,Employment Discrimination,Other,1,1,0,2,,1,,,1
2020-02,Employment Discrimination,Other,1,1,0,0,,,,,
2020-03,Employment Discrimination,Other,1,3,0,1,,,,,1
2020-04,Employment Discrimination,Other,1,1,0,0,,,,,
2020-05,Employment Discrimination,Other,1,2,0,0,,,,,
2020-06,Employment Discrimination,Other,3,2,1,2,1,,,,1
2020-07,Employment Discrimination,Other,0,0,0,2,,,,,2
2020-09,Employment Discrimination,Other,1,1,1,1,,,,,1
2020-10,Employment Discrimination,Other,1,1,0,2,1,,,,1
2020-11,Employment Discrimination,Other,0,1,0,2,,,,,2
2020-12,Employment Discrimination,Other,1,0,0,0,,,,,
2021-01,Employment Discrimination,Other,0,0,0,1,,,,,1
2021-03,Employment Discrimination,Other,3,3,0,0,,,,,
2021-04,Employment Discrimination,Other,0,0,0,1,,,,,1
2021-05,Employment Discrimination,Other,3,2,0,0,,,,,
2021-06,Employment Discrimination,Other,0,0,1,0,,,,,
2021-07,Employment Discrimination,Other,1,1,0,1,,1,,,
2021-09,Employment Discrimination,Other,0,1,0,2,1,,,,1
2021-10,Employment Discrimination,Other,1,1,0,2,,1,,1,
2021-11,Employment Discrimination,Other,2,1,0,3,1,,,,2
2021-12,Employment Discrimination,Other,0,0,0,1,,,,,1
2022-02,Employment Discrimination,Other,1,1,0,1,1,,,,
2022-03,Employment Discrimination,Other,1,1,0,0,,,,,
2022-04,Employment Discrimination,Other,0,0,0,2,,1,,,1
2022-05,Employment Discrimination,Other,2,2,0,0,,,,,
2022-06,Employment Discrimination,Other,2,1,0,0,,,,,
2022-07,Employment Discrimination,Other,0,2,0,0,,,,,
2022-08,Employment Discrimination,Other,2,2,0,1,,,,,1
2022-09,Employment Discrimination,Other,4,3,0,1,1,,,,
2022-10,Employment Discrimination,Other,1,1,0,3,1,,,,2
2022-11,Employment Discrimination,Other,3,2,1,1,,,,,1
2022-12,Employment Discrimination,Other,0,2,0,2,,,,,2
2023-01,Employment Discrimination,Other,2,0,0,0,,,,,
2023-02,Employment Discrimination,Other,0,0,0,2,,,,,2
2023-03,Employment Discrimination,Other,1,2,0,1,1,,,,
2023-04,Employment Discrimination,Other,1,1,0,1,1,,,,
2023-05,Employment Discrimination,Other,1,1,0,1,,,,,1
2023-06,Employment Discrimination,Other,1,0,0,2,,1,,,1
2023-07,Employment Discrimination,Other,0,2,0,1,,,1,,
2023-08,Employment Discrimination,Other,2,1,0,2,2,,,,
2023-10,Employment Discrimination,Other,0,0,0,2,,,1,,1
2023-11,Employment Discrimination,Other,2,1,0,0,,,,,
2024-01,Employment Discrimination,Other,1,1,0,3,1,,,,2
2024-02,Employment Discrimination,Other,0,0,0,1,,,,1,
2024-03,Employment Discrimination,Other,0,1,0,0,,,,,
2024-04,Employment Discrimination,Other,3,2,0,1,,,,,1
2024-05,Employment Discrimination,Other,1,1,0,0,,,,,
2024-06,Employment Discrimination,Other,1,1,0,0,,,,,
2024-07,Employment Discrimination,Other,1,1,0,1,,,,,1
2024-09,Employment Discrimination,Other,2,2,0,0,,,,,
2024-10,Employment Discrimination,Other,1,1,0,2,1,,,1,
2024-11,Employment Discrimination,Other,0,0,0,2,1,,,,1
2024-12,Employment Discrimination,Other,0,0,0,1,1,,,,
2025-01,Employment Discrimination,Other,1,1,0,1,,,,,1
2025-02,Employment Discrimination,Other,1,0,0,0,,,,,
2025-03,Employment Discrimination,Other,1,1,0,2,,1,,,1
2025-04,Employment Discrimination,Other,0,2,0,1,,1,,,
2025-05,Employment Discrimination,Other,4,3,0,1,,,,1,
2025-06,Employment Discrimination,Other,0,0,0,1,,,,,1
2025-07,Employment Discrimination,Other,2,2,0,1,,,,,1
2025-08,Employment Discrimination,Other,0,0,0,2,,,,,2
2025-09,Employment Discrimination,Other,1,1,0,0,,,,,
2025-10,Employment Discrimination,Other,0,1,0,2,2,,,,
2025-11,Employment Discrimination,Other,1,0,0,2,,1,,,1
2025-12,Employment Discrimination,Other,1,1,0,1,,,,,1
2026-03,Employment Discrimination,Other,1,1,0,0,,,,,
2026-04,Employment Discrimination,Other,1,1,0,0,,,,,
2026-05,Employment Discrimination,Other,1,1,0,0,,,,,
1994-10,Environmental/Lands,Other,11,4,5,4,1,,1,,2
1994-11,Environmental/Lands,Other,10,10,4,4,,,,,4
1994-12,Environmental/Lands,Other,10,3,1,6,1,,,,5
1995-01,Environmental/Lands,Other,10,7,3,5,,,,,5
1995-02,Environmental/Lands,Other,5,5,1,7,,,,,7
1995-03,Environmental/Lands,Other,12,3,2,6,1,,,,5
1995-04,Environmental/Lands,Other,5,7,4,4,,,,,4
1995-05,Environmental/Lands,Other,14,8,2,5,2,,,,3
1995-06,Environmental/Lands,Other,12,7,1,3,1,,1,,1
1995-07,Environmental/Lands,Other,13,5,3,2,,,,,2
1995-08,Environmental/Lands,Other,10,4,8,7,,,,,7
1995-09,Environmental/Lands,Other,11,5,5,6,1,,,,5
1995-10,Environmental/Lands,Other,15,8,1,9,1,,,,8
1995-11,Environmental/Lands,Other,7,7,1,5,1,,1,,3
1995-12,Environmental/Lands,Other,9,7,0,4,1,,,,3
1996-01,Environmental/Lands,Other,23,8,3,9,,,,,9
1996-02,Environmental/Lands,Other,14,10,2,6,1,,,,5
1996-03,Environmental/Lands,Other,16,9,2,5,,,,,5
1996-04,Environmental/Lands,Other,10,7,4,7,,,,,7
1996-05,Environmental/Lands,Other,6,6,3,12,,,1,,11
1996-06,Environmental/Lands,Other,13,7,1,7,,,,,7
1996-07,Environmental/Lands,Other,7,2,2,7,,,,,7
1996-08,Environmental/Lands,Other,5,7,4,4,1,,,,3
1996-09,Environmental/Lands,Other,18,4,5,13,,,3,,10
1996-10,Environmental/Lands,Other,7,3,4,2,1,,,,1
1996-11,Environmental/Lands,Other,4,2,2,2,,,,,2
1996-12,Environmental/Lands,Other,6,7,5,3,,,,,3
1997-01,Environmental/Lands,Other,10,7,5,6,,1,,,5
1997-02,Environmental/Lands,Other,8,6,3,5,,,,,5
1997-03,Environmental/Lands,Other,9,6,2,12,,,1,,11
1997-04,Environmental/Lands,Other,3,4,1,5,,,,,5
1997-05,Environmental/Lands,Other,9,5,0,6,,,,,6
1997-06,Environmental/Lands,Other,15,10,0,6,,,,,6
1997-07,Environmental/Lands,Other,7,5,3,12,,,,,12
1997-08,Environmental/Lands,Other,9,5,5,3,,,,,3
1997-09,Environmental/Lands,Other,9,2,0,3,,,,,3
1997-10,Environmental/Lands,Other,7,4,4,2,,,,,2
1997-11,Environmental/Lands,Other,6,6,6,3,,,,,3
1997-12,Environmental/Lands,Other,4,4,1,7,,,,,7
1998-01,Environmental/Lands,Other,4,1,4,5,2,,,,3
1998-02,Environmental/Lands,Other,3,3,4,4,,,,,4
1998-03,Environmental/Lands,Other,7,5,3,6,,,,1,5
1998-04,Environmental/Lands,Other,6,3,2,10,,,,,10
1998-05,Environmental/Lands,Other,3,5,1,5,,,,,5
1998-06,Environmental/Lands,Other,6,8,1,4,,,,,4
1998-07,Environmental/Lands,Other,11,7,4,7,,,,,7
1998-08,Environmental/Lands,Other,13,4,9,5,,,,,5
1998-09,Environmental/Lands,Other,5,5,6,6,1,,,,5
1998-10,Environmental/Lands,Other,9,2,1,2,,,,,2
1998-11,Environmental/Lands,Other,6,3,0,1,,,,,1
1998-12,Environmental/Lands,Other,4,4,3,5,,,,1,4
1999-01,Environmental/Lands,Other,15,8,0,2,,,,,2
1999-02,Environmental/Lands,Other,9,0,1,3,,,,,3
1999-03,Environmental/Lands,Other,5,5,3,9,2,,,,7
1999-04,Environmental/Lands,Other,7,5,5,8,1,,1,,6
1999-05,Environmental/Lands,Other,9,5,1,6,1,1,,,4
1999-06,Environmental/Lands,Other,8,4,3,6,1,,,,5
1999-07,Environmental/Lands,Other,5,3,8,3,,,,,3
1999-08,Environmental/Lands,Other,10,4,1,5,1,,,,4
1999-09,Environmental/Lands,Other,8,4,5,2,,,,,2
1999-10,Environmental/Lands,Other,6,2,3,2,,,,,2
1999-11,Environmental/Lands,Other,5,1,1,6,,1,,,5
1999-12,Environmental/Lands,Other,5,4,7,8,1,1,3,,3
2000-01,Environmental/Lands,Other,7,3,3,4,2,,,1,1
2000-02,Environmental/Lands,Other,9,3,6,11,1,,2,6,2
2000-03,Environmental/Lands,Other,9,6,4,20,3,,,2,15
2000-04,Environmental/Lands,Other,6,4,3,2,2,,,,
2000-05,Environmental/Lands,Other,7,4,5,3,,,,,3
2000-06,Environmental/Lands,Other,8,8,0,7,1,,1,3,2
2000-07,Environmental/Lands,Other,9,1,3,3,,,,,3
2000-08,Environmental/Lands,Other,11,4,0,5,2,,,,3
2000-09,Environmental/Lands,Other,14,7,7,7,2,2,,1,2
2000-10,Environmental/Lands,Other,7,1,12,4,2,,,,2
2000-11,Environmental/Lands,Other,4,5,6,0,,,,,
2000-12,Environmental/Lands,Other,2,1,2,1,,,,,1
2001-01,Environmental/Lands,Other,4,0,2,2,,,,1,1
2001-02,Environmental/Lands,Other,8,7,4,3,1,1,,,1
2001-03,Environmental/Lands,Other,8,3,4,6,1,2,1,,2
2001-04,Environmental/Lands,Other,4,2,3,5,2,,,,3
2001-05,Environmental/Lands,Other,7,4,4,5,4,1,,,
2001-06,Environmental/Lands,Other,7,6,2,6,1,,,,5
2001-07,Environmental/Lands,Other,3,3,4,4,1,1,,,2
2001-08,Environmental/Lands,Other,5,7,3,6,1,,,3,2
2001-09,Environmental/Lands,Other,7,3,2,1,1,,,,
2001-10,Environmental/Lands,Other,3,3,2,7,1,,,1,5
2001-11,Environmental/Lands,Other,4,1,1,1,,,,,1
2001-12,Environmental/Lands,Other,5,3,1,4,,2,,,2
2002-01,Environmental/Lands,Other,4,4,6,2,,1,,,1
2002-02,Environmental/Lands,Other,5,5,8,1,,,,1,
2002-03,Environmental/Lands,Other,11,3,2,3,,1,,,2
2002-04,Environmental/Lands,Other,3,3,3,4,1,2,,,1
2002-05,Environmental/Lands,Other,5,2,10,3,1,,1,,1
2002-06,Environmental/Lands,Other,7,1,1,4,,1,,,3
2002-07,Environmental/Lands,Other,7,7,2,1,,,,,1
2002-08,Environmental/Lands,Other,12,5,3,3,,,,1,2
2002-09,Environmental/Lands,Other,5,2,1,7,1,,,1,5
2002-10,Environmental/Lands,Other,3,7,2,2,,,,,2
2002-11,Environmental/Lands,Other,5,3,2,3,,,,,3
2002-12,Environmental/Lands,Other,5,4,2,3,1,,,,2
2003-01,Environmental/Lands,Other,7,5,1,6,3,,,1,2
2003-02,Environmental/Lands,Other,5,5,3,2,,,,,2
2003-03,Environmental/Lands,Other,13,2,2,2,,,,,2
2003-04,Environmental/Lands,Other,8,3,8,2,,,,,2
2003-05,Environmental/Lands,Other,6,5,1,6,3,,,,3
2003-06,Environmental/Lands,Other,6,6,2,9,1,,,,8
2003-07,Environmental/Lands,Other,10,3,1,2,,,1,,1
2003-08,Environmental/Lands,Other,8,8,3,4,,2,1,,1
2003-09,Environmental/Lands,Other,12,6,5,6,,2,,1,3
2003-10,Environmental/Lands,Other,7,4,1,3,1,1,,1,
2003-11,Environmental/Lands,Other,7,3,2,8,2,1,,,5
2003-12,Environmental/Lands,Other,4,7,4,3,1,,,,2
2004-01,Environmental/Lands,Other,5,3,0,9,1,2,,1,5
2004-02,Environmental/Lands,Other,8,4,3,4,,1,1,,2
2004-03,Environmental/Lands,Other,11,6,2,7,2,,,1,4
2004-04,Environmental/Lands,Other,5,2,2,5,,,,2,3
2004-05,Environmental/Lands,Other,12,10,0,6,3,,,,3
2004-06,Environmental/Lands,Other,7,8,2,2,,1,,,1
2004-07,Environmental/Lands,Other,7,8,2,4,,1,,,3
2004-08,Environmental/Lands,Other,12,15,1,3,2,,,,1
2004-09,Environmental/Lands,Other,4,9,1,8,3,,,1,4
2004-10,Environmental/Lands,Other,6,1,0,3,,1,,,2
2004-11,Environmental/Lands,Other,11,7,0,5,4,,,,1
2004-12,Environmental/Lands,Other,27,10,5,1,,,,,1
2005-01,Environmental/Lands,Other,4,0,2,1,,1,,,
2005-02,Environmental/Lands,Other,4,3,1,2,1,,,,1
2005-03,Environmental/Lands,Other,9,6,6,11,1,3,,,7
2005-04,Environmental/Lands,Other,11,1,1,3,,1,,,2
2005-05,Environmental/Lands,Other,8,6,1,3,2,1,,,
2005-06,Environmental/Lands,Other,13,10,1,1,,,,,1
2005-07,Environmental/Lands,Other,9,8,1,3,1,,,,2
2005-08,Environmental/Lands,Other,7,4,3,8,3,1,,,4
2005-09,Environmental/Lands,Other,5,2,4,8,1,1,,,6
2005-10,Environmental/Lands,Other,10,2,3,11,2,,,2,7
2005-11,Environmental/Lands,Other,1,0,1,4,1,,,,3
2005-12,Environmental/Lands,Other,3,2,2,4,1,,,3,
2006-01,Environmental/Lands,Other,2,1,0,4,,2,,,2
2006-02,Environmental/Lands,Other,3,2,2,0,,,,,
2006-03,Environmental/Lands,Other,4,5,9,6,1,1,,,4
2006-04,Environmental/Lands,Other,11,4,1,5,1,,,,4
2006-05,Environmental/Lands,Other,5,5,2,3,,,,,3
2006-06,Environmental/Lands,Other,6,8,2,5,2,2,,,1
2006-07,Environmental/Lands,Other,7,3,4,1,,,,,1
2006-08,Environmental/Lands,Other,4,3,2,3,1,,,1,1
2006-09,Environmental/Lands,Other,3,2,8,2,1,,1,,
2006-10,Environmental/Lands,Other,7,0,0,2,,,,,2
2006-11,Environmental/Lands,Other,7,3,1,2,,,,,2
2006-12,Environmental/Lands,Other,5,0,3,3,,2,,,1
2007-01,Environmental/Lands,Other,8,5,9,4,1,,,1,2
2007-02,Environmental/Lands,Other,2,6,2,2,2,,,,
2007-03,Environmental/Lands,Other,4,1,8,5,1,1,,,3
2007-04,Environmental/Lands,Other,3,2,1,5,,1,,,4
2007-05,Environmental/Lands,Other,5,2,5,5,1,,,1,3
2007-06,Environmental/Lands,Other,6,4,3,3,,1,,,2
2007-07,Environmental/Lands,Other,6,4,1,5,3,,,1,1
2007-08,Environmental/Lands,Other,6,4,3,11,1,,,5,5
2007-09,Environmental/Lands,Other,8,5,3,3,,2,,,1
2007-10,Environmental/Lands,Other,10,4,5,2,,1,,1,
2007-11,Environmental/Lands,Other,3,1,1,2,,,,,2
2007-12,Environmental/Lands,Other,6,4,0,5,1,,,,4
2008-01,Environmental/Lands,Other,1,2,0,2,1,,,,1
2008-02,Environmental/Lands,Other,4,2,0,1,,,,,1
2008-03,Environmental/Lands,Other,10,4,5,5,,,,,5
2008-04,Environmental/Lands,Other,8,9,11,6,2,,,,4
2008-05,Environmental/Lands,Other,6,6,1,4,2,1,,,1
2008-06,Environmental/Lands,Other,3,2,0,3,1,,,,2
2008-07,Environmental/Lands,Other,6,3,5,4,1,1,,1,1
2008-08,Environmental/Lands,Other,6,1,4,2,,1,,,1
2008-09,Environmental/Lands,Other,5,4,5,4,1,2,,,1
2008-10,Environmental/Lands,Other,5,1,2,6,1,,,2,3
2008-11,Environmental/Lands,Other,4,4,1,3,,,,,3
2008-12,Environmental/Lands,Other,4,3,2,3,,,,,3
2009-01,Environmental/Lands,Other,5,3,4,4,1,1,,,2
2009-02,Environmental/Lands,Other,8,4,2,3,2,,,,1
2009-03,Environmental/Lands,Other,4,3,4,5,,,,,5
2009-04,Environmental/Lands,Other,9,5,2,4,,,,,4
2009-05,Environmental/Lands,Other,4,2,0,2,,,1,,1
2009-06,Environmental/Lands,Other,3,4,1,4,,1,,,3
2009-07,Environmental/Lands,Other,1,0,0,13,1,1,,2,9
2009-08,Environmental/Lands,Other,5,2,1,3,1,,,,2
2009-09,Environmental/Lands,Other,4,5,4,5,1,1,,,3
2009-10,Environmental/Lands,Other,9,2,2,4,1,,,1,2
2009-11,Environmental/Lands,Other,7,4,0,3,,,,,3
2009-12,Environmental/Lands,Other,4,4,0,3,1,,,,2
2010-01,Environmental/Lands,Other,7,2,1,0,,,,,
2010-02,Environmental/Lands,Other,5,0,1,2,,,,1,1
2010-03,Environmental/Lands,Other,9,4,10,1,,,,1,
2010-04,Environmental/Lands,Other,6,4,2,3,,,,,3
2010-05,Environmental/Lands,Other,4,1,1,2,2,,,,
2010-06,Environmental/Lands,Other,3,4,2,6,3,,,1,2
2010-07,Environmental/Lands,Other,7,5,1,5,1,,,,4
2010-08,Environmental/Lands,Other,9,0,3,2,1,,,,1
2010-09,Environmental/Lands,Other,6,2,13,6,2,1,1,,2
2010-10,Environmental/Lands,Other,3,3,3,1,,1,,,
2010-11,Environmental/Lands,Other,26,17,0,3,,,1,1,1
2010-12,Environmental/Lands,Other,4,4,0,2,,,,,2
2011-01,Environmental/Lands,Other,6,1,1,4,1,,,2,1
2011-02,Environmental/Lands,Other,6,7,1,4,,1,1,1,1
2011-03,Environmental/Lands,Other,15,5,9,27,,,1,2,24
2011-04,Environmental/Lands,Other,5,4,2,5,2,,,,3
2011-05,Environmental/Lands,Other,10,7,1,4,,,,1,3
2011-06,Environmental/Lands,Other,8,2,2,3,1,1,,,1
2011-07,Environmental/Lands,Other,5,7,2,4,1,,,,3
2011-08,Environmental/Lands,Other,11,3,2,5,2,1,,,2
2011-09,Environmental/Lands,Other,3,4,3,5,1,1,,1,2
2011-10,Environmental/Lands,Other,5,3,6,2,,1,,,1
2011-11,Environmental/Lands,Other,6,2,2,2,1,,,,1
2011-12,Environmental/Lands,Other,2,1,2,2,,,1,1,
2012-01,Environmental/Lands,Other,3,0,0,1,,,,,1
2012-02,Environmental/Lands,Other,4,3,3,2,,,,,2
2012-03,Environmental/Lands,Other,9,3,5,3,,,,1,2
2012-04,Environmental/Lands,Other,4,3,2,2,,,,,2
2012-05,Environmental/Lands,Other,6,2,1,4,,1,,1,2
2012-06,Environmental/Lands,Other,6,3,4,3,1,,,,2
2012-07,Environmental/Lands,Other,6,2,1,1,1,,,,
2012-08,Environmental/Lands,Other,4,1,0,1,1,,,,
2012-09,Environmental/Lands,Other,6,2,5,6,1,,,,5
2012-10,Environmental/Lands,Other,12,5,2,2,,,,,2
2012-11,Environmental/Lands,Other,6,4,2,2,1,,1,,
2012-12,Environmental/Lands,Other,7,1,1,0,,,,,
2013-01,Environmental/Lands,Other,5,1,1,5,1,1,,,3
2013-02,Environmental/Lands,Other,4,0,1,3,,,,,3
2013-03,Environmental/Lands,Other,10,3,4,1,,,,,1
2013-04,Environmental/Lands,Other,5,4,5,3,1,1,,,1
2013-05,Environmental/Lands,Other,3,2,1,1,,,,,1
2013-06,Environmental/Lands,Other,5,1,2,0,,,,,
2013-07,Environmental/Lands,Other,5,4,2,2,,,,,2
2013-08,Environmental/Lands,Other,7,3,0,1,,,,,1
2013-09,Environmental/Lands,Other,9,3,1,3,,,,,3
2013-10,Environmental/Lands,Other,5,3,4,2,,,,1,1
2013-11,Environmental/Lands,Other,6,4,1,3,,,,,3
2013-12,Environmental/Lands,Other,6,4,1,5,,,1,,4
2014-01,Environmental/Lands,Other,5,1,2,3,1,,,,2
2014-02,Environmental/Lands,Other,4,1,3,4,1,,,,3
2014-03,Environmental/Lands,Other,8,6,6,2,1,,,,1
2014-04,Environmental/Lands,Other,5,3,4,3,1,,,,2
2014-05,Environmental/Lands,Other,8,3,1,2,,1,,,1
2014-06,Environmental/Lands,Other,6,5,1,2,,,,1,1
2014-07,Environmental/Lands,Other,8,2,3,2,1,1,,,
2014-08,Environmental/Lands,Other,2,3,1,3,,,,,3
2014-09,Environmental/Lands,Other,8,6,7,5,,,,2,3
2014-10,Environmental/Lands,Other,6,2,1,2,1,,,1,
2014-11,Environmental/Lands,Other,7,5,1,3,,1,,,2
2014-12,Environmental/Lands,Other,6,3,1,4,,1,,1,2
2015-01,Environmental/Lands,Other,6,5,4,6,1,,,,5
2015-02,Environmental/Lands,Other,11,4,9,3,1,,1,,1
2015-03,Environmental/Lands,Other,5,3,4,5,,,,,5
2015-04,Environmental/Lands,Other,7,5,13,3,,,,,3
2015-05,Environmental/Lands,Other,12,10,12,4,,,1,,3
2015-06,Environmental/Lands,Other,16,13,1,3,,,1,,2
2015-07,Environmental/Lands,Other,10,10,4,8,,,,1,7
2015-08,Environmental/Lands,Other,12,13,2,14,,,,,14
2015-09,Environmental/Lands,Other,22,18,1,3,,,1,,2
2015-10,Environmental/Lands,Other,12,12,1,2,1,,,,1
2015-11,Environmental/Lands,Other,15,9,3,3,1,,,,2
2015-12,Environmental/Lands,Other,6,1,2,6,1,1,,3,1
2016-01,Environmental/Lands,Other,5,2,5,3,,,,,3
2016-02,Environmental/Lands,Other,32,16,3,2,,,,,2
2016-03,Environmental/Lands,Other,25,19,7,44,1,,,,43
2016-04,Environmental/Lands,Other,11,10,4,0,,,,,
2016-05,Environmental/Lands,Other,27,22,0,36,,,,1,35
2016-06,Environmental/Lands,Other,17,12,1,9,1,2,1,,5
2016-07,Environmental/Lands,Other,7,0,2,45,,,,,45
2016-08,Environmental/Lands,Other,6,4,11,6,,,,1,5
2016-09,Environmental/Lands,Other,6,2,6,3,1,,,,2
2016-10,Environmental/Lands,Other,8,5,1,4,,1,,,3
2016-11,Environmental/Lands,Other,8,6,2,1,,,,1,
2016-12,Environmental/Lands,Other,5,5,1,5,1,,,,4
2017-01,Environmental/Lands,Other,8,2,8,2,,,,,2
2017-02,Environmental/Lands,Other,9,5,2,2,,,,1,1
2017-03,Environmental/Lands,Other,28,8,20,15,1,1,,,13
2017-04,Environmental/Lands,Other,6,4,1,1,,,,,1
2017-05,Environmental/Lands,Other,2,6,2,8,1,,,,7
2017-06,Environmental/Lands,Other,6,2,2,1,,,,,1
2017-07,Environmental/Lands,Other,7,1,2,3,1,1,,,1
2017-08,Environmental/Lands,Other,6,1,0,2,,1,,,1
2017-09,Environmental/Lands,Other,7,2,1,2,,,,,2
2017-10,Environmental/Lands,Other,6,2,1,3,1,1,,,1
2017-11,Environmental/Lands,Other,3,1,4,2,1,,,,1
2017-12,Environmental/Lands,Other,1,1,0,6,,1,,1,4
2018-01,Environmental/Lands,Other,3,3,1,2,,,,,2
2018-02,Environmental/Lands,Other,8,7,2,4,2,,,,2
2018-03,Environmental/Lands,Other,16,3,12,4,,1,1,,2
2018-04,Environmental/Lands,Other,7,4,0,0,,,,,
2018-05,Environmental/Lands,Other,9,5,5,4,,,,1,3
2018-06,Environmental/Lands,Other,17,5,2,3,,1,,,2
2018-07,Environmental/Lands,Other,6,7,0,4,,,,,4
2018-08,Environmental/Lands,Other,4,4,3,2,,1,,,1
2018-09,Environmental/Lands,Other,12,5,4,1,,,,,1
2018-10,Environmental/Lands,Other,7,7,1,8,1,,,1,6
2018-11,Environmental/Lands,Other,9,3,1,6,1,,,,5
2018-12,Environmental/Lands,Other,3,6,0,4,,,1,,3
2019-01,Environmental/Lands,Other,3,5,1,3,,1,,,2
2019-02,Environmental/Lands,Other,7,6,2,4,1,,,1,2
2019-03,Environmental/Lands,Other,15,5,13,2,,,,,2
2019-04,Environmental/Lands,Other,2,5,3,6,,1,,,5
2019-05,Environmental/Lands,Other,10,4,0,3,,1,,,2
2019-06,Environmental/Lands,Other,9,2,1,3,,,,1,2
2019-07,Environmental/Lands,Other,3,2,1,4,,,,,4
2019-08,Environmental/Lands,Other,9,3,2,1,,,,,1
2019-09,Environmental/Lands,Other,4,3,2,3,,1,,,2
2019-10,Environmental/Lands,Other,7,4,0,4,,,,1,3
2019-11,Environmental/Lands,Other,3,0,1,2,,,,1,1
2019-12,Environmental/Lands,Other,3,4,1,3,,,,,3
2020-01,Environmental/Lands,Other,6,3,2,4,,,,1,3
2020-02,Environmental/Lands,Other,4,0,0,6,1,,,2,3
