ym,category,role,matters_received,cases_filed,matters_terminated,cases_terminated,d_judg_us,d_settle,d_against,d_dismissed,d_other
1999-03,Prisoner Litigation,Other,49,54,2,36,1,,2,,33
1999-04,Prisoner Litigation,Other,49,44,0,46,2,,1,,43
1999-05,Prisoner Litigation,Other,39,35,0,31,1,,,1,29
1999-06,Prisoner Litigation,Other,46,44,1,58,4,,,,54
1999-07,Prisoner Litigation,Other,32,30,0,34,,,,,34
1999-08,Prisoner Litigation,Other,29,33,4,49,4,,,,45
1999-09,Prisoner Litigation,Other,41,43,1,22,3,,,,19
1999-10,Prisoner Litigation,Other,39,36,1,21,1,,1,,19
1999-11,Prisoner Litigation,Other,33,29,0,32,3,,1,1,27
1999-12,Prisoner Litigation,Other,24,28,0,32,9,,1,,22
2000-01,Prisoner Litigation,Other,29,31,2,17,3,,,1,13
2000-02,Prisoner Litigation,Other,42,45,0,47,7,,1,,39
2000-03,Prisoner Litigation,Other,51,49,0,51,6,,,,45
2000-04,Prisoner Litigation,Other,39,39,1,26,4,,,,22
2000-05,Prisoner Litigation,Other,41,35,0,34,4,,1,,29
2000-06,Prisoner Litigation,Other,42,35,1,42,7,,,,35
2000-07,Prisoner Litigation,Other,31,36,0,28,4,1,,2,21
2000-08,Prisoner Litigation,Other,60,63,2,34,10,,,,24
2000-09,Prisoner Litigation,Other,43,46,0,37,5,,1,,31
2000-10,Prisoner Litigation,Other,58,59,0,41,8,,,,33
2000-11,Prisoner Litigation,Other,47,38,1,35,4,,,,31
2000-12,Prisoner Litigation,Other,41,47,1,31,3,,,1,27
2001-01,Prisoner Litigation,Other,53,55,2,53,9,,2,1,41
2001-02,Prisoner Litigation,Other,66,54,4,45,7,,,,38
2001-03,Prisoner Litigation,Other,48,49,1,34,9,,,,25
2001-04,Prisoner Litigation,Other,61,64,2,40,9,,,,31
2001-05,Prisoner Litigation,Other,74,73,0,54,10,,,,44
2001-06,Prisoner Litigation,Other,107,124,1,57,9,,,,48
2001-07,Prisoner Litigation,Other,101,103,0,100,10,1,,,89
2001-08,Prisoner Litigation,Other,62,53,1,82,16,,,,66
2001-09,Prisoner Litigation,Other,51,44,2,48,10,,1,1,36
2001-10,Prisoner Litigation,Other,60,68,0,60,11,,,,49
2001-11,Prisoner Litigation,Other,60,47,1,60,8,,,3,49
2001-12,Prisoner Litigation,Other,51,41,0,60,12,,,2,46
2002-01,Prisoner Litigation,Other,77,78,0,57,9,,,,48
2002-02,Prisoner Litigation,Other,54,49,3,41,8,,1,,32
2002-03,Prisoner Litigation,Other,38,39,1,45,11,,1,1,32
2002-04,Prisoner Litigation,Other,46,43,1,55,9,,1,1,44
2002-05,Prisoner Litigation,Other,52,50,5,66,11,,1,,54
2002-06,Prisoner Litigation,Other,53,61,1,55,10,,1,,44
2002-07,Prisoner Litigation,Other,54,49,2,53,13,,,,40
2002-08,Prisoner Litigation,Other,36,42,0,52,11,,,,41
2002-09,Prisoner Litigation,Other,42,46,0,50,10,,1,,39
2002-10,Prisoner Litigation,Other,35,28,1,64,11,,,,53
2002-11,Prisoner Litigation,Other,43,35,0,40,9,,1,,30
2002-12,Prisoner Litigation,Other,39,37,0,42,7,,,,35
2003-01,Prisoner Litigation,Other,44,57,0,55,10,,,,45
2003-02,Prisoner Litigation,Other,35,35,1,40,7,,,,33
2003-03,Prisoner Litigation,Other,62,59,1,57,17,,,,40
2003-04,Prisoner Litigation,Other,50,35,2,58,4,1,,,53
2003-05,Prisoner Litigation,Other,40,38,1,42,5,,1,,36
2003-06,Prisoner Litigation,Other,41,41,1,55,6,1,1,,47
2003-07,Prisoner Litigation,Other,40,38,2,35,9,,1,,25
2003-08,Prisoner Litigation,Other,33,37,2,50,13,,,,37
2003-09,Prisoner Litigation,Other,50,43,2,38,7,,,,31
2003-10,Prisoner Litigation,Other,43,45,1,39,7,,1,1,30
2003-11,Prisoner Litigation,Other,40,38,1,40,13,,,,27
2003-12,Prisoner Litigation,Other,39,44,0,39,6,,,1,32
2004-01,Prisoner Litigation,Other,51,56,0,25,2,,,,23
2004-02,Prisoner Litigation,Other,39,32,0,54,8,,,,46
2004-03,Prisoner Litigation,Other,48,41,1,41,14,,,3,24
2004-04,Prisoner Litigation,Other,54,62,2,59,9,,1,1,48
2004-05,Prisoner Litigation,Other,51,46,0,32,9,,,,23
2004-06,Prisoner Litigation,Other,55,58,2,49,10,,,3,36
2004-07,Prisoner Litigation,Other,64,69,0,46,14,,,1,31
2004-08,Prisoner Litigation,Other,103,108,3,53,16,,,,37
2004-09,Prisoner Litigation,Other,95,91,3,48,14,,,1,33
2004-10,Prisoner Litigation,Other,89,89,1,53,18,,,,35
2004-11,Prisoner Litigation,Other,85,82,0,62,21,,1,,40
2004-12,Prisoner Litigation,Other,55,75,0,55,16,,1,,38
2005-01,Prisoner Litigation,Other,77,75,0,56,17,,1,,38
2005-02,Prisoner Litigation,Other,86,93,0,68,26,,1,,41
2005-03,Prisoner Litigation,Other,132,125,0,85,24,,1,,60
2005-04,Prisoner Litigation,Other,94,95,0,78,29,,1,1,47
2005-05,Prisoner Litigation,Other,95,105,0,94,41,1,,,52
2005-06,Prisoner Litigation,Other,115,107,1,93,24,,,,69
2005-07,Prisoner Litigation,Other,72,66,2,83,23,,1,1,58
2005-08,Prisoner Litigation,Other,87,87,0,80,14,,1,2,63
2005-09,Prisoner Litigation,Other,75,85,0,80,20,,,,60
2005-10,Prisoner Litigation,Other,70,50,1,97,15,,,,82
2005-11,Prisoner Litigation,Other,61,70,0,74,17,,1,1,55
2005-12,Prisoner Litigation,Other,84,93,2,76,16,,,,60
2006-01,Prisoner Litigation,Other,210,197,1,124,20,,,,104
2006-02,Prisoner Litigation,Other,72,80,0,112,17,,,,95
2006-03,Prisoner Litigation,Other,87,81,1,124,24,,1,1,98
2006-04,Prisoner Litigation,Other,79,71,0,122,26,,3,1,92
2006-05,Prisoner Litigation,Other,68,76,0,79,20,,3,,56
2006-06,Prisoner Litigation,Other,69,62,0,68,17,,5,,46
2006-07,Prisoner Litigation,Other,61,55,1,72,17,,1,2,52
2006-08,Prisoner Litigation,Other,49,48,1,90,35,,3,,52
2006-09,Prisoner Litigation,Other,58,52,0,86,26,,1,,59
2006-10,Prisoner Litigation,Other,64,62,1,60,14,,,,46
2006-11,Prisoner Litigation,Other,42,38,3,37,9,,,,28
2006-12,Prisoner Litigation,Other,64,62,0,60,22,,1,,37
2007-01,Prisoner Litigation,Other,57,57,1,63,27,1,,,35
2007-02,Prisoner Litigation,Other,61,60,0,48,28,,1,,19
2007-03,Prisoner Litigation,Other,59,59,1,89,46,,,2,41
2007-04,Prisoner Litigation,Other,62,66,1,71,37,,1,,33
2007-05,Prisoner Litigation,Other,67,59,1,62,28,,,,34
2007-06,Prisoner Litigation,Other,47,43,1,62,24,1,,,37
2007-07,Prisoner Litigation,Other,74,74,1,77,30,,,,47
2007-08,Prisoner Litigation,Other,75,69,0,66,24,1,,1,40
2007-09,Prisoner Litigation,Other,67,70,2,42,18,,,,24
2007-10,Prisoner Litigation,Other,104,102,0,77,32,,,,45
2007-11,Prisoner Litigation,Other,71,63,1,55,24,,1,,30
2007-12,Prisoner Litigation,Other,65,69,0,51,16,,1,2,32
2008-01,Prisoner Litigation,Other,63,71,2,52,26,,,,26
2008-02,Prisoner Litigation,Other,68,53,1,53,23,,1,,29
2008-03,Prisoner Litigation,Other,48,60,3,46,25,,2,,19
2008-04,Prisoner Litigation,Other,43,46,0,61,26,,2,,33
2008-05,Prisoner Litigation,Other,56,45,0,43,16,,2,,25
2008-06,Prisoner Litigation,Other,31,35,1,43,16,1,1,,25
2008-07,Prisoner Litigation,Other,47,37,1,52,27,,,,25
2008-08,Prisoner Litigation,Other,36,33,3,55,32,,2,1,20
2008-09,Prisoner Litigation,Other,44,45,4,45,15,,,,30
2008-10,Prisoner Litigation,Other,45,53,1,69,37,,2,,30
2008-11,Prisoner Litigation,Other,36,30,3,35,11,,,,24
2008-12,Prisoner Litigation,Other,31,35,0,41,12,,,,29
2009-01,Prisoner Litigation,Other,29,27,0,45,19,,4,2,20
2009-02,Prisoner Litigation,Other,38,43,0,43,15,,4,,24
2009-03,Prisoner Litigation,Other,58,59,0,47,14,,2,,31
2009-04,Prisoner Litigation,Other,50,45,0,44,16,,,,28
2009-05,Prisoner Litigation,Other,36,40,0,42,11,,2,1,28
2009-06,Prisoner Litigation,Other,52,50,0,42,15,,1,,26
2009-07,Prisoner Litigation,Other,40,36,3,51,20,,1,1,29
2009-08,Prisoner Litigation,Other,42,46,0,39,12,,2,,25
2009-09,Prisoner Litigation,Other,41,37,2,39,13,,1,,25
2009-10,Prisoner Litigation,Other,61,50,0,59,17,,,,42
2009-11,Prisoner Litigation,Other,36,49,1,44,18,,4,1,21
2009-12,Prisoner Litigation,Other,53,57,0,46,18,,,,28
2010-01,Prisoner Litigation,Other,55,55,1,46,13,,1,1,31
2010-02,Prisoner Litigation,Other,49,40,0,53,20,,,3,30
2010-03,Prisoner Litigation,Other,55,50,1,46,11,,2,2,31
2010-04,Prisoner Litigation,Other,59,65,1,53,20,,3,1,29
2010-05,Prisoner Litigation,Other,55,55,0,45,17,,,,28
2010-06,Prisoner Litigation,Other,65,63,2,45,21,,1,1,22
2010-07,Prisoner Litigation,Other,61,61,2,50,24,,1,,25
2010-08,Prisoner Litigation,Other,64,66,1,59,26,,,,33
2010-09,Prisoner Litigation,Other,79,72,0,71,32,,1,,38
2010-10,Prisoner Litigation,Other,49,51,1,54,18,,2,,34
2010-11,Prisoner Litigation,Other,72,67,3,36,17,,1,,18
2010-12,Prisoner Litigation,Other,58,64,0,47,19,,1,,27
2011-01,Prisoner Litigation,Other,69,65,0,63,32,,2,1,28
2011-02,Prisoner Litigation,Other,58,52,0,43,17,,,2,24
2011-03,Prisoner Litigation,Other,50,54,2,70,34,,1,1,34
2011-04,Prisoner Litigation,Other,54,55,2,70,28,,1,1,40
2011-05,Prisoner Litigation,Other,62,46,3,66,23,,3,1,39
2011-06,Prisoner Litigation,Other,54,52,0,59,26,,2,2,29
2011-07,Prisoner Litigation,Other,73,75,0,60,25,1,1,1,32
2011-08,Prisoner Litigation,Other,83,78,0,47,8,,1,,38
2011-09,Prisoner Litigation,Other,60,63,2,46,13,,,,33
2011-10,Prisoner Litigation,Other,133,133,1,91,15,,38,,38
2011-11,Prisoner Litigation,Other,165,154,0,107,35,,32,1,39
2011-12,Prisoner Litigation,Other,99,106,1,94,33,,20,2,39
2012-01,Prisoner Litigation,Other,88,97,0,110,40,,13,,57
2012-02,Prisoner Litigation,Other,63,58,3,88,44,1,7,,36
2012-03,Prisoner Litigation,Other,71,71,1,68,22,,3,,43
2012-04,Prisoner Litigation,Other,51,57,1,65,22,,3,,40
2012-05,Prisoner Litigation,Other,71,66,1,71,23,,4,1,43
2012-06,Prisoner Litigation,Other,87,94,4,66,28,,6,,32
2012-07,Prisoner Litigation,Other,53,50,1,60,23,,6,,31
2012-08,Prisoner Litigation,Other,62,60,0,72,26,,2,,44
2012-09,Prisoner Litigation,Other,62,57,1,58,15,,1,1,41
2012-10,Prisoner Litigation,Other,70,68,0,82,23,,4,,55
2012-11,Prisoner Litigation,Other,57,51,0,59,21,,6,,32
2012-12,Prisoner Litigation,Other,40,36,0,47,18,,,,29
2013-01,Prisoner Litigation,Other,54,58,0,62,24,,,,38
2013-02,Prisoner Litigation,Other,55,48,1,48,12,,3,,33
2013-03,Prisoner Litigation,Other,63,67,0,49,24,,4,1,20
2013-04,Prisoner Litigation,Other,63,59,0,57,16,,2,,39
2013-05,Prisoner Litigation,Other,51,42,1,68,25,,,3,40
2013-06,Prisoner Litigation,Other,47,51,0,66,29,,1,1,35
2013-07,Prisoner Litigation,Other,59,60,2,61,25,,2,,34
2013-08,Prisoner Litigation,Other,61,60,2,68,24,1,,4,39
2013-09,Prisoner Litigation,Other,57,68,4,41,16,,1,,24
2013-10,Prisoner Litigation,Other,85,64,0,54,18,,,1,35
2013-11,Prisoner Litigation,Other,48,55,0,37,9,,,,28
2013-12,Prisoner Litigation,Other,50,45,1,67,18,,2,3,44
2014-01,Prisoner Litigation,Other,72,71,1,56,15,,,1,40
2014-02,Prisoner Litigation,Other,34,34,2,56,14,,,2,40
2014-03,Prisoner Litigation,Other,54,65,1,47,13,,,,34
2014-04,Prisoner Litigation,Other,67,59,0,70,22,,1,1,46
2014-05,Prisoner Litigation,Other,61,52,0,57,29,,,1,27
2014-06,Prisoner Litigation,Other,72,77,0,76,26,,,,50
2014-07,Prisoner Litigation,Other,58,58,0,59,16,,,1,42
2014-08,Prisoner Litigation,Other,51,58,0,67,27,,,1,39
2014-09,Prisoner Litigation,Other,65,60,0,56,15,,1,2,38
2014-10,Prisoner Litigation,Other,73,77,1,50,10,,,1,39
2014-11,Prisoner Litigation,Other,127,141,1,32,14,,,1,17
2014-12,Prisoner Litigation,Other,77,75,2,71,22,,7,,42
2015-01,Prisoner Litigation,Other,78,91,1,82,17,,28,2,35
2015-02,Prisoner Litigation,Other,111,125,1,73,16,,15,3,39
2015-03,Prisoner Litigation,Other,141,101,1,84,22,,23,,39
2015-04,Prisoner Litigation,Other,76,64,1,61,14,,21,,26
2015-05,Prisoner Litigation,Other,73,71,1,67,20,,19,1,27
2015-06,Prisoner Litigation,Other,90,92,0,70,22,,17,1,30
2015-07,Prisoner Litigation,Other,97,90,0,72,23,,17,,32
2015-08,Prisoner Litigation,Other,116,113,1,76,21,,15,1,39
2015-09,Prisoner Litigation,Other,147,129,1,82,30,,14,,38
2015-10,Prisoner Litigation,Other,126,126,0,163,83,,36,1,43
2015-11,Prisoner Litigation,Other,101,100,2,113,49,1,23,1,39
2015-12,Prisoner Litigation,Other,83,85,0,93,35,2,15,1,40
2016-01,Prisoner Litigation,Other,96,90,2,91,28,,13,1,49
2016-02,Prisoner Litigation,Other,100,97,0,107,41,,11,,55
2016-03,Prisoner Litigation,Other,100,98,3,104,36,1,9,2,56
2016-04,Prisoner Litigation,Other,103,100,1,95,34,,8,1,52
2016-05,Prisoner Litigation,Other,313,322,0,122,33,,4,1,84
2016-06,Prisoner Litigation,Other,901,903,0,189,30,,13,,146
2016-07,Prisoner Litigation,Other,146,131,4,157,26,,4,3,124
2016-08,Prisoner Litigation,Other,108,104,2,141,28,,12,1,100
2016-09,Prisoner Litigation,Other,65,61,1,163,41,,13,,109
2016-10,Prisoner Litigation,Other,69,63,1,159,14,2,10,,133
2016-11,Prisoner Litigation,Other,66,67,0,107,21,,3,3,80
2016-12,Prisoner Litigation,Other,59,58,7,101,21,,9,2,69
2017-01,Prisoner Litigation,Other,64,62,1,116,26,,7,2,81
2017-02,Prisoner Litigation,Other,51,52,1,74,8,,4,3,59
2017-03,Prisoner Litigation,Other,67,56,3,157,40,,5,14,98
2017-04,Prisoner Litigation,Other,54,58,3,117,21,,1,27,68
2017-05,Prisoner Litigation,Other,64,66,1,119,30,,4,12,73
2017-06,Prisoner Litigation,Other,59,64,0,82,23,,2,5,52
2017-07,Prisoner Litigation,Other,76,75,0,105,30,,7,3,65
2017-08,Prisoner Litigation,Other,64,65,3,108,35,,2,2,69
2017-09,Prisoner Litigation,Other,30,26,2,78,21,,4,1,52
2017-10,Prisoner Litigation,Other,54,51,7,77,14,,3,1,59
2017-11,Prisoner Litigation,Other,41,36,0,80,19,,4,1,56
2017-12,Prisoner Litigation,Other,52,60,2,61,12,,2,,47
2018-01,Prisoner Litigation,Other,53,46,2,54,13,,,,41
2018-02,Prisoner Litigation,Other,57,43,2,56,9,,1,,46
2018-03,Prisoner Litigation,Other,63,63,0,70,16,,1,,53
2018-04,Prisoner Litigation,Other,41,49,1,50,13,,2,1,34
2018-05,Prisoner Litigation,Other,52,59,1,59,19,,1,,39
2018-06,Prisoner Litigation,Other,67,55,3,68,20,,1,1,46
2018-07,Prisoner Litigation,Other,64,57,2,61,15,,4,1,41
2018-08,Prisoner Litigation,Other,74,65,3,53,7,,3,2,41
2018-09,Prisoner Litigation,Other,50,57,2,67,16,,,4,47
2018-10,Prisoner Litigation,Other,46,46,0,60,11,,1,3,45
2018-11,Prisoner Litigation,Other,47,50,2,42,9,,,2,31
2018-12,Prisoner Litigation,Other,43,35,1,48,9,,,3,36
2019-01,Prisoner Litigation,Other,58,67,0,55,10,1,,,44
2019-02,Prisoner Litigation,Other,63,57,2,75,14,,2,3,56
2019-03,Prisoner Litigation,Other,56,48,3,67,10,,11,1,45
2019-04,Prisoner Litigation,Other,83,80,1,58,14,,,1,43
2019-05,Prisoner Litigation,Other,75,67,0,55,10,,4,1,40
2019-06,Prisoner Litigation,Other,54,52,1,52,11,,3,1,37
2019-07,Prisoner Litigation,Other,82,91,0,51,11,,4,1,35
2019-08,Prisoner Litigation,Other,77,74,1,69,14,,3,1,51
2019-09,Prisoner Litigation,Other,76,68,2,92,11,,2,2,77
2019-10,Prisoner Litigation,Other,85,84,0,76,19,,1,,56
2019-11,Prisoner Litigation,Other,69,71,2,65,15,,1,1,48
2019-12,Prisoner Litigation,Other,64,57,1,45,8,,1,2,34
2020-01,Prisoner Litigation,Other,80,86,3,84,14,,6,1,63
2020-02,Prisoner Litigation,Other,70,70,1,78,15,,2,1,60
2020-03,Prisoner Litigation,Other,93,91,1,74,10,,4,1,59
2020-04,Prisoner Litigation,Other,147,156,0,99,23,,6,,70
2020-05,Prisoner Litigation,Other,151,145,3,91,29,,10,4,48
2020-06,Prisoner Litigation,Other,169,179,2,105,40,,3,1,61
2020-07,Prisoner Litigation,Other,137,121,2,131,45,,15,3,68
2020-08,Prisoner Litigation,Other,108,102,5,123,49,,9,3,62
2020-09,Prisoner Litigation,Other,114,112,0,125,36,,4,2,83
2020-10,Prisoner Litigation,Other,101,89,2,94,38,,7,3,46
2020-11,Prisoner Litigation,Other,69,73,0,93,41,,4,4,44
2020-12,Prisoner Litigation,Other,76,78,2,94,45,,7,1,41
2021-01,Prisoner Litigation,Other,85,80,0,69,27,,6,2,34
2021-02,Prisoner Litigation,Other,71,71,1,86,33,,7,1,45
2021-03,Prisoner Litigation,Other,66,64,1,122,40,,2,7,73
2021-04,Prisoner Litigation,Other,66,76,0,106,46,,3,1,56
2021-05,Prisoner Litigation,Other,64,65,2,80,36,,1,2,41
2021-06,Prisoner Litigation,Other,65,71,0,102,49,,3,3,47
2021-07,Prisoner Litigation,Other,61,59,1,79,29,,6,1,43
2021-08,Prisoner Litigation,Other,66,62,0,94,32,,9,2,51
2021-09,Prisoner Litigation,Other,59,62,0,73,12,,4,1,56
2021-10,Prisoner Litigation,Other,59,49,0,86,38,,2,1,45
2021-11,Prisoner Litigation,Other,37,43,0,71,20,,1,2,48
2021-12,Prisoner Litigation,Other,36,39,0,65,26,,2,1,36
2022-01,Prisoner Litigation,Other,41,41,1,71,27,,3,,41
2022-02,Prisoner Litigation,Other,42,38,0,63,18,,4,3,38
2022-03,Prisoner Litigation,Other,40,34,0,91,19,,1,1,70
2022-04,Prisoner Litigation,Other,37,41,3,55,16,1,5,1,32
2022-05,Prisoner Litigation,Other,47,40,0,82,34,,7,,41
2022-06,Prisoner Litigation,Other,40,46,0,70,27,,1,1,41
2022-07,Prisoner Litigation,Other,40,45,0,42,7,,1,1,33
2022-08,Prisoner Litigation,Other,51,53,1,62,19,,1,2,40
2022-09,Prisoner Litigation,Other,42,38,2,47,15,,,1,31
2022-10,Prisoner Litigation,Other,41,39,1,46,8,,3,,35
2022-11,Prisoner Litigation,Other,32,38,1,39,11,,,2,26
2022-12,Prisoner Litigation,Other,40,36,0,46,15,,,,31
2023-01,Prisoner Litigation,Other,54,56,0,49,13,,2,,34
2023-02,Prisoner Litigation,Other,40,38,1,46,13,,,,33
2023-03,Prisoner Litigation,Other,47,54,3,62,15,,,,47
2023-04,Prisoner Litigation,Other,53,42,0,50,13,,2,,35
2023-05,Prisoner Litigation,Other,63,57,1,70,21,,3,,46
2023-06,Prisoner Litigation,Other,57,55,0,57,17,,4,1,35
2023-07,Prisoner Litigation,Other,28,34,0,62,18,,1,,43
2023-08,Prisoner Litigation,Other,52,47,2,87,38,,2,,47
2023-09,Prisoner Litigation,Other,52,49,1,53,13,,2,,38
2023-10,Prisoner Litigation,Other,30,29,0,47,11,,,1,35
2023-11,Prisoner Litigation,Other,50,50,1,54,12,,,1,41
2023-12,Prisoner Litigation,Other,39,44,0,45,24,,,2,19
2024-01,Prisoner Litigation,Other,89,87,2,61,17,,13,,31
2024-02,Prisoner Litigation,Other,59,53,0,58,19,,7,,32
2024-03,Prisoner Litigation,Other,68,72,0,63,25,,5,1,32
2024-04,Prisoner Litigation,Other,49,53,0,76,22,,12,1,41
2024-05,Prisoner Litigation,Other,48,44,2,45,12,,4,1,28
2024-06,Prisoner Litigation,Other,42,43,1,50,13,,5,,32
2024-07,Prisoner Litigation,Other,49,50,0,58,19,,4,,35
2024-08,Prisoner Litigation,Other,55,50,0,58,7,,9,,42
2024-09,Prisoner Litigation,Other,39,46,5,52,14,,1,1,36
2024-10,Prisoner Litigation,Other,49,42,0,63,20,,2,,41
2024-11,Prisoner Litigation,Other,37,36,0,36,8,,1,,27
2024-12,Prisoner Litigation,Other,30,35,1,33,12,,2,1,18
2025-01,Prisoner Litigation,Other,41,44,1,53,10,,,,43
2025-02,Prisoner Litigation,Other,31,29,0,24,5,,1,,18
2025-03,Prisoner Litigation,Other,37,35,1,47,11,,3,,33
2025-04,Prisoner Litigation,Other,37,41,0,38,9,,,,29
2025-05,Prisoner Litigation,Other,34,37,0,34,10,1,1,1,21
2025-06,Prisoner Litigation,Other,31,30,0,51,11,,2,,38
2025-07,Prisoner Litigation,Other,43,39,0,29,5,,3,,21
2025-08,Prisoner Litigation,Other,37,35,1,45,7,,1,,37
2025-09,Prisoner Litigation,Other,32,32,0,46,15,,2,,29
2025-10,Prisoner Litigation,Other,31,32,0,35,10,,4,,21
2025-11,Prisoner Litigation,Other,21,15,0,39,8,,2,2,27
2025-12,Prisoner Litigation,Other,31,44,0,35,9,,1,,25
2026-01,Prisoner Litigation,Other,26,26,0,17,8,,,,9
2026-02,Prisoner Litigation,Other,28,23,0,27,14,,1,,12
2026-03,Prisoner Litigation,Other,34,30,1,30,16,,,,14
2026-04,Prisoner Litigation,Other,28,28,0,26,12,,1,,13
2026-05,Prisoner Litigation,Other,25,23,0,21,5,,1,,15
2026-06,Prisoner Litigation,Other,31,28,0,17,4,,,,13
2026-07,Prisoner Litigation,Other,19,12,0,23,9,,,,14
1994-10,Program Litigation,Other,140,84,61,76,2,,,,74
1994-11,Program Litigation,Other,145,83,49,57,4,,,,53
1994-12,Program Litigation,Other,133,70,65,93,,,,,93
1995-01,Program Litigation,Other,141,104,44,87,1,,,,86
1995-02,Program Litigation,Other,163,78,52,79,4,,,,75
1995-03,Program Litigation,Other,190,116,83,92,2,,1,,89
1995-04,Program Litigation,Other,157,79,65,70,2,,,,68
1995-05,Program Litigation,Other,211,112,84,97,2,,1,,94
1995-06,Program Litigation,Other,184,101,74,111,3,2,1,,105
1995-07,Program Litigation,Other,164,90,64,69,5,,,,64
1995-08,Program Litigation,Other,235,109,83,76,1,,,,75
1995-09,Program Litigation,Other,224,102,94,130,2,,1,,127
1995-10,Program Litigation,Other,227,121,76,103,2,,,,101
1995-11,Program Litigation,Other,158,77,64,92,4,,,,88
1995-12,Program Litigation,Other,148,83,75,76,1,,,,75
1996-01,Program Litigation,Other,171,147,60,101,,,,1,100
1996-02,Program Litigation,Other,196,133,64,89,5,,1,,83
1996-03,Program Litigation,Other,230,145,88,105,3,,1,,101
1996-04,Program Litigation,Other,197,133,81,103,2,,1,,100
1996-05,Program Litigation,Other,251,131,59,96,4,,1,1,90
1996-06,Program Litigation,Other,266,106,83,225,6,,1,,218
1996-07,Program Litigation,Other,167,124,77,97,2,,3,,92
1996-08,Program Litigation,Other,234,140,51,126,3,,,,123
1996-09,Program Litigation,Other,219,181,79,112,7,,1,,104
1996-10,Program Litigation,Other,290,138,87,121,4,,1,,116
1996-11,Program Litigation,Other,320,93,56,219,3,,,,216
1996-12,Program Litigation,Other,178,75,69,119,3,,,,116
1997-01,Program Litigation,Other,223,128,106,109,2,,,,107
1997-02,Program Litigation,Other,202,92,68,93,6,,1,,86
1997-03,Program Litigation,Other,193,98,69,80,4,,,,76
1997-04,Program Litigation,Other,212,94,74,89,3,,1,,85
1997-05,Program Litigation,Other,210,108,102,135,2,,2,,131
1997-06,Program Litigation,Other,209,93,59,108,3,1,1,,103
1997-07,Program Litigation,Other,228,94,71,127,1,,1,,125
1997-08,Program Litigation,Other,193,87,51,106,2,,1,,103
1997-09,Program Litigation,Other,206,72,74,87,4,,2,2,79
1997-10,Program Litigation,Other,187,92,46,86,5,,1,,80
1997-11,Program Litigation,Other,198,78,36,66,3,,,,63
1997-12,Program Litigation,Other,172,99,57,87,4,1,,1,81
1998-01,Program Litigation,Other,231,117,87,83,2,,1,,80
1998-02,Program Litigation,Other,242,96,204,101,6,,,,95
1998-03,Program Litigation,Other,265,86,81,92,6,,1,,85
1998-04,Program Litigation,Other,225,113,84,97,5,,,,92
1998-05,Program Litigation,Other,222,105,132,80,4,,,,76
1998-06,Program Litigation,Other,214,101,105,94,10,,,2,82
1998-07,Program Litigation,Other,212,81,124,101,5,,,,96
1998-08,Program Litigation,Other,225,80,131,74,5,,1,,68
1998-09,Program Litigation,Other,220,89,225,109,3,1,2,2,101
1998-10,Program Litigation,Other,191,72,79,67,1,,1,,65
1998-11,Program Litigation,Other,151,66,43,89,2,,1,,86
1998-12,Program Litigation,Other,175,76,93,76,3,,,,73
1999-01,Program Litigation,Other,189,105,69,81,2,1,,1,77
1999-02,Program Litigation,Other,223,57,58,84,5,1,,2,76
1999-03,Program Litigation,Other,257,101,146,84,2,,,,82
1999-04,Program Litigation,Other,234,78,88,76,7,,1,2,66
1999-05,Program Litigation,Other,209,71,148,69,9,,1,,59
1999-06,Program Litigation,Other,241,80,117,61,7,,,1,53
1999-07,Program Litigation,Other,204,61,149,89,3,3,3,,80
1999-08,Program Litigation,Other,250,88,107,91,7,1,,,83
1999-09,Program Litigation,Other,226,65,141,99,2,1,1,,95
1999-10,Program Litigation,Other,201,91,66,92,16,4,1,2,69
1999-11,Program Litigation,Other,258,84,81,91,17,3,,2,69
1999-12,Program Litigation,Other,185,78,101,73,13,6,,2,52
2000-01,Program Litigation,Other,236,85,75,76,11,2,2,6,55
2000-02,Program Litigation,Other,262,98,152,103,9,2,2,5,85
2000-03,Program Litigation,Other,303,106,238,130,15,5,5,5,100
2000-04,Program Litigation,Other,240,82,93,62,8,1,,2,51
2000-05,Program Litigation,Other,260,105,93,85,10,1,,3,71
2000-06,Program Litigation,Other,265,101,102,87,14,4,,5,64
2000-07,Program Litigation,Other,251,82,100,82,10,3,2,2,65
2000-08,Program Litigation,Other,354,123,120,107,11,6,1,4,85
2000-09,Program Litigation,Other,273,99,107,83,13,3,1,11,55
2000-10,Program Litigation,Other,256,101,142,115,7,6,,7,95
2000-11,Program Litigation,Other,229,74,98,81,11,3,2,3,62
2000-12,Program Litigation,Other,184,85,53,86,11,3,,6,66
2001-01,Program Litigation,Other,277,107,179,93,10,1,1,4,77
2001-02,Program Litigation,Other,309,83,171,84,10,2,1,3,68
2001-03,Program Litigation,Other,258,110,161,113,18,6,,3,86
2001-04,Program Litigation,Other,283,101,143,104,6,1,1,3,93
2001-05,Program Litigation,Other,278,74,248,88,7,1,1,2,77
2001-06,Program Litigation,Other,252,108,199,92,4,9,,3,76
2001-07,Program Litigation,Other,222,81,134,72,7,2,1,2,60
2001-08,Program Litigation,Other,276,109,139,113,13,1,,1,98
2001-09,Program Litigation,Other,229,95,149,96,12,3,2,3,76
2001-10,Program Litigation,Other,269,95,155,91,12,2,1,2,74
2001-11,Program Litigation,Other,256,77,114,80,13,,2,,65
